试卷名,编号,文本,拆分信息,关键字,备注,是否子句/子句关系,逗号前后特征,时间,地点,术语,数量词,（粗粒度）分词,（细粒度）分词,词性,成分分析,简化模板,完整模板,简化模板线索词,完整模板线索词,简化模板类型,完整模板类型,（auto）时间,（auto）地点,（auto粗粒度）分词,（auto细粒度）分词,（auto）词性,（auto）成分分析
北京市西城区2014届高三第一学期期末试卷,24-A-1,"汽车零部件和专用车基地建在长春的主要原因是	水陆交通便利",ed-ori,,,,,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 水陆 交通 便利,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 水陆 交通 便利,NN NN CC NN NN VV NR DEG JJ NN VC NN NN VA,,,,,,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 水陆 交通 便利,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 水陆 交通 便利,NN NN CC NN NN VV NR DEG JJ NN VC NN NN NN,( (IP (IP (NP (NP (NN 汽车) (NN 零部件)) (CC 和) (NP (NN 专用车) (NN 基地))) (VP (VV 建在) (IP (NP (DNP (NP (NR 长春)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (NP (NN 水陆)))))) (NP (NN 交通)) (VP (VA 便利))) )
北京市西城区2014届高三第一学期期末试卷,24-B,"汽车零部件和专用车基地建在长春的主要原因是	矿产资源丰富，原料充足",y,,,,,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 矿产 资源 丰富 ， 原料 充足,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 矿产 资源 丰富 ， 原料 充足,NN NN CC NN NN VV NR DEG JJ NN VC NN NN VA PU NN VA,,,,,,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 矿产 资源 丰富 ， 原料 充足,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 矿产 资源 丰富 ， 原料 充足,NN NN CC NN NN VV NR DEG JJ NN VC NN NN VA PU NN VA,( (IP (NP (NP (NN 汽车) (NN 零部件)) (CC 和) (NP (NN 专用车) (NN 基地))) (VP (VV 建在) (IP (NP (DNP (NP (NR 长春)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (IP (NP (NN 矿产) (NN 资源)) (VP (VA 丰富))) (PU ，) (IP (NP (NN 原料)) (VP (VA 充足)))))))) )
北京市西城区2014届高三第一学期期末试卷,24-B-0,"汽车零部件和专用车基地建在长春的主要原因是	矿产资源丰富",ed-ori,,,,,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 矿产 资源 丰富,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 矿产 资源 丰富,NN NN CC NN NN VV NR DEG JJ NN VC NN NN VA,,,,,,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 矿产 资源 丰富,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 矿产 资源 丰富,NN NN CC NN NN VV NR DEG JJ NN VC NN NN VA,( (IP (NP (NP (NN 汽车) (NN 零部件)) (CC 和) (NP (NN 专用车) (NN 基地))) (VP (VV 建在) (IP (NP (DNP (NP (NR 长春)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 矿产) (NN 资源)) (VP (VA 丰富))))))) )
北京市西城区2014届高三第一学期期末试卷,24-B-1,"汽车零部件和专用车基地建在长春的主要原因是	原料充足",ed-ori,,,,,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 原料 充足,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 原料 充足,NN NN CC NN NN VV NR DEG JJ NN VC NN VA,,,,,,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 原料 充足,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 原料 充足,NN NN CC NN NN VV NR DEG JJ NN VC NN VA,( (IP (NP (NP (NN 汽车) (NN 零部件)) (CC 和) (NP (NN 专用车) (NN 基地))) (VP (VV 建在) (NP (DNP (NP (NR 长春)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (IP (VP (VP (VC 是) (NP (NN 原料))) (VP (VA 充足)))))) )
北京市西城区2014届高三第一学期期末试卷,24-D,"汽车零部件和专用车基地建在长春的主要原因是	科研院所集中，技术先进",y,,,,,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 科研 院所 集中 ， 技术 先进,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 科研 院所 集中 ， 技术 先进,NN NN CC NN NN VV NR DEG JJ NN VC NN NN VV PU NN VA,,,,,,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 科研 院所 集中 ， 技术 先进,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 科研 院所 集中 ， 技术 先进,NN NN CC NN NN VV NR DEG JJ NN VC NN NN VV PU NN VA,( (IP (NP (NP (NN 汽车) (NN 零部件)) (CC 和) (NP (NN 专用车) (NN 基地))) (VP (VV 建在) (IP (NP (DNP (NP (NR 长春)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (IP (NP (NN 科研) (NN 院所)) (VP (VV 集中))) (PU ，) (IP (NP (NN 技术)) (VP (VA 先进)))))))) )
北京市西城区2014届高三第一学期期末试卷,24-D-0,"汽车零部件和专用车基地建在长春的主要原因是	科研院所集中",ed-ori,,,,,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 科研 院所 集中,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 科研 院所 集中,NN NN CC NN NN VV NR DEG JJ NN VC NN NN VV,,,,,,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 科研 院所 集中,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 科研 院所 集中,NN NN CC NN NN VV NR DEG JJ NN VC NN NN VV,( (IP (NP (NP (NN 汽车) (NN 零部件)) (CC 和) (NP (NN 专用车) (NN 基地))) (VP (VV 建在) (IP (NP (DNP (NP (NR 长春)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 科研) (NN 院所)) (VP (VV 集中))))))) )
北京市西城区2014届高三第一学期期末试卷,24-D-1,"汽车零部件和专用车基地建在长春的主要原因是	技术先进",ed-ori,,,,,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 技术 先进,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 技术 先进,NN NN CC NN NN VV NR DEG JJ NN VC NN VA,,,,,,,,,,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 技术 先进,汽车 零部件 和 专用车 基地 建在 长春 的 主要 原因 是 技术 先进,NN NN CC NN NN VV NR DEG JJ NN VC NN VA,( (IP (NP (NP (NN 汽车) (NN 零部件)) (CC 和) (NP (NN 专用车) (NN 基地))) (VP (VV 建在) (IP (NP (DNP (NP (NR 长春)) (DEG 的)) (ADJP (JJ 主要)) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 技术)) (VP (VA 先进))))))) )
北京市西城区2014届高三第一学期期末试卷,39-A,"与火星环境相比，地球上存在生命是因为	距太阳远，温度适宜",y,,,,,,1 5 12,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 距 太阳 远 ， 温度 适宜,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 距 太阳 远 ， 温度 适宜,P NN NN VV PU NN LC VV NN VC P VV NN VA PU NN VA,,,,,,,,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 距 太阳 远 ， 温度 适宜,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 距 太阳 远 ， 温度 适宜,P NN NN VV PU NN LC VV NN VC P VV NN VA PU NN VA,( (IP (IP (VP (PP (P 与) (NP (NN 火星) (NN 环境))) (VP (VV 相比)))) (PU ，) (LCP (NP (NN 地球)) (LC 上)) (IP (VP (VV 存在) (NP (NN 生命)))) (VP (VC 是) (PP (P 因为) (IP (VP (VV 距) (IP (IP (NP (NN 太阳)) (VP (VA 远))) (PU ，) (IP (NP (NN 温度)) (VP (VA 适宜))))))))) )
北京市西城区2014届高三第一学期期末试卷,39-A-0,"与火星环境相比，地球上存在生命是因为	距太阳远",ed-ori,,,,,,1 5 12,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 距 太阳 远,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 距 太阳 远,P NN NN VV PU NN LC VV NN VC P VV NN VA,,,,,,,,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 距 太阳 远,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 距 太阳 远,P NN NN VV PU NN LC VV NN VC P VV NN VA,( (IP (IP (VP (PP (P 与) (NP (NN 火星) (NN 环境))) (VP (VV 相比)))) (PU ，) (LCP (NP (NN 地球)) (LC 上)) (IP (VP (VV 存在) (NP (NN 生命)))) (VP (VC 是) (PP (P 因为) (IP (VP (VV 距) (IP (NP (NN 太阳)) (VP (VA 远)))))))) )
北京市西城区2014届高三第一学期期末试卷,39-A-1,"与火星环境相比，地球上存在生命是因为	温度适宜",ed-ori,,,,,,1 5,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 温度 适宜,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 温度 适宜,P loc NN VV PU loc LC VV NN VC P NN VA,,,,,,,,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 温度 适宜,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 温度 适宜,P loc NN VV PU loc LC VV NN VC P NN VA,( (IP (IP (VP (PP (P 与) (NP (NP (NR 火星)) (NP (NN 环境)))) (VP (VV 相比)))) (PU ，) (IP (LCP (NP (NR 地球)) (LC 上)) (VP (VV 存在) (NP (NN 生命)))) (VP (VC 是) (PP (P 因为) (IP (NP (NN 温度)) (VP (VA 适宜)))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-①,"冰岛特色旅游资源的形成原因是	位于极圈内，干燥多风",y,,,,,,0,9,,冰岛 特色 旅游 资源 的 形成 原因 是 位于 极圈 内 ， 干燥 多 风,冰岛 特色 旅游 资源 的 形成 原因 是 位于 极圈 内 ， 干燥 多 风,loc NN NN NN DEG NN NN VC VV term LC PU VA JJ NN,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 位于 极圈 内 ， 干燥 多 风,冰岛 特色 旅游 资源 的 形成 原因 是 位于 极圈 内 ， 干燥 多 风,loc NN NN NN DEG JJ NN VC VV term LC PU VV JJ NN,( (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (VP (VV 位于) (NP (LCP (NP (NN 极圈)) (LC 内)) (PU ，) (CP (VP (VA 干燥))) (ADJP (JJ 多)) (NP (NN 风)))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-①-0,"冰岛特色旅游资源的形成原因是	位于极圈内",ed-ori,,,,,,0,9,,冰岛 特色 旅游 资源 的 形成 原因 是 位于 极圈 内,冰岛 特色 旅游 资源 的 形成 原因 是 位于 极圈 内,loc NN NN NN DEG NN NN VC VV term LC,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 位于 极圈 内,冰岛 特色 旅游 资源 的 形成 原因 是 位于 极圈 内,loc NN NN NN DEG JJ NN VC VV term LC,( (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (VP (VV 位于) (LCP (NP (NN 极圈)) (LC 内))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-①-1,"冰岛特色旅游资源的形成原因是	干燥多风",ed-ori,,,,,,0,,,冰岛 特色 旅游 资源 的 形成 原因 是 干燥 多 风,冰岛 特色 旅游 资源 的 形成 原因 是 干燥 多 风,loc NN NN NN DEG NN NN VC VA JJ NN,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 干燥 多 风,冰岛 特色 旅游 资源 的 形成 原因 是 干燥 多 风,loc NN NN NN DEG JJ NN VC AD VA NN,( (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (NP (CP (VP (VA 干燥))) (ADJP (JJ 多)) (NP (NN 风))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-②,"冰岛特色旅游资源的形成原因是	地处高纬，气候寒冷",y,,,,,,0,9,,冰岛 特色 旅游 资源 的 形成 原因 是 地处 高纬 ， 气候 寒冷,冰岛 特色 旅游 资源 的 形成 原因 是 地处 高纬 ， 气候 寒冷,loc NN NN NN DEG NN NN VC VV term PU NN VA,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 地处 高纬 ， 气候 寒冷,冰岛 特色 旅游 资源 的 形成 原因 是 地处 高纬 ， 气候 寒冷,loc NN NN NN DEG JJ NN VC VV term PU NN VA,( (IP (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (VP (VV 地处) (NP (NN 高纬))))) (PU ，) (IP (NP (NN 气候)) (VP (VA 寒冷)))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-②-0,"冰岛特色旅游资源的形成原因是	地处高纬",ed-ori,,,,,,0,9,,冰岛 特色 旅游 资源 的 形成 原因 是 地处 高纬,冰岛 特色 旅游 资源 的 形成 原因 是 地处 高纬,loc NN NN NN DEG NN NN VC VV term,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 地处 高纬,冰岛 特色 旅游 资源 的 形成 原因 是 地处 高纬,loc NN NN NN DEG JJ NN VC VV term,( (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (VP (VV 地处) (NP (NN 高纬))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-②-1,"冰岛特色旅游资源的形成原因是	气候寒冷",ed-ori,,,,,,0,,,冰岛 特色 旅游 资源 的 形成 原因 是 气候 寒冷,冰岛 特色 旅游 资源 的 形成 原因 是 气候 寒冷,loc NN NN NN DEG NN NN VC NN VA,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 气候 寒冷,冰岛 特色 旅游 资源 的 形成 原因 是 气候 寒冷,loc NN NN NN DEG JJ NN VC NN VA,( (IP (NP (NP (DNP (NP (NP (NR 冰岛) (NN 特色)) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 气候)) (VP (VA 寒冷))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-③,"冰岛特色旅游资源的形成原因是	四面临海，海浪侵蚀",y,,,,,,0,13,,冰岛 特色 旅游 资源 的 形成 原因 是 四 面 临海 ， 海浪 侵蚀,冰岛 特色 旅游 资源 的 形成 原因 是 四 面 临海 ， 海浪 侵蚀,loc NN NN NN DEG NN NN VC CD NN NN PU NN term,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 四面 临海 ， 海浪侵蚀,冰岛 特色 旅游 资源 的 形成 原因 是 四面 临海 ， 海浪侵蚀,loc NN NN NN DEG JJ NN VC NN NN PU NN term,( (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (NP (NP (QP (CD 四)) (NP (NN 面))) (NP (NN 临海) (PU ，) (NN 海浪)) (NP (NN 侵蚀))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-③-0,"冰岛特色旅游资源的形成原因是	四面临海",ed-ori,,,,,,0,,,冰岛 特色 旅游 资源 的 形成 原因 是 四 面 临海,冰岛 特色 旅游 资源 的 形成 原因 是 四 面 临海,loc NN NN NN DEG NN NN VC CD NN NN,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 四面 临海,冰岛 特色 旅游 资源 的 形成 原因 是 四面 临海,loc NN NN NN DEG JJ NN VC NN NN,( (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (NP (NP (QP (CD 四)) (NP (NN 面))) (NP (NN 临海))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-③-1,"冰岛特色旅游资源的形成原因是	海浪侵蚀",ed-ori,,,,,,0,9,,冰岛 特色 旅游 资源 的 形成 原因 是 海浪 侵蚀,冰岛 特色 旅游 资源 的 形成 原因 是 海浪 侵蚀,loc NN NN NN DEG NN NN VC NN term,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 海浪侵蚀,冰岛 特色 旅游 资源 的 形成 原因 是 海浪侵蚀,loc NN NN NN DEG JJ NN VC NN term,( (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (NP (NN 海浪) (NN 侵蚀)))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-④,"冰岛特色旅游资源的形成原因是	处在板块边界，地壳活跃",y,,,,,,0,9 12,,冰岛 特色 旅游 资源 的 形成 原因 是 处在 板块 边界 ， 地壳 活跃,冰岛 特色 旅游 资源 的 形成 原因 是 处在 板块 边界 ， 地壳 活跃,loc NN NN NN DEG NN NN VC VV term NN PU term VA,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 处在 板块边界 ， 地壳 活跃,冰岛 特色 旅游 资源 的 形成 原因 是 处在 板块边界 ， 地壳 活跃,loc NN NN NN DEG JJ NN VC VV term NN PU term VA,( (IP (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (VP (VV 处在) (NP (NP (NN 板块)) (NP (NN 边界)))))) (PU ，) (NP (NN 地壳)) (VP (VA 活跃))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-④-0,"冰岛特色旅游资源的形成原因是	处在板块边界",ed-ori,,,,,,0,9,,冰岛 特色 旅游 资源 的 形成 原因 是 处在 板块 边界,冰岛 特色 旅游 资源 的 形成 原因 是 处在 板块 边界,loc NN NN NN DEG NN NN VC VV term NN,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 处在 板块边界,冰岛 特色 旅游 资源 的 形成 原因 是 处在 板块边界,loc NN NN NN DEG JJ NN VC VV term NN,( (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (VP (VV 处在) (NP (NP (NN 板块)) (NP (NN 边界)))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-④-1,"冰岛特色旅游资源的形成原因是	地壳活跃",ed-ori,,,,,,0,8,,冰岛 特色 旅游 资源 的 形成 原因 是 地壳 活跃,冰岛 特色 旅游 资源 的 形成 原因 是 地壳 活跃,loc NN NN NN DEG NN NN VC term VA,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 地壳 活跃,冰岛 特色 旅游 资源 的 形成 原因 是 地壳 活跃,loc NN NN NN DEG JJ NN VC term VA,( (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 地壳)) (VP (VA 活跃))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,17-A,"该地区农业生产	精耕细作，农产品的单产量和商品率较高",y,,,,,,,,,该 地区 农业 生产 精耕 细作 ， 农产品 的 单产量 和 商品率 较 高,该 地区 农业 生产 精耕 细作 ， 农产品 的 单产量 和 商品率 较 高,DT NN NN NN NN NN PU NN DEG NN CC NN AD VA,,,,,,,,,,该 地区 农业 生产 精耕 细作 ， 农产品 的 单产量 和 商品率 较 高,该 地区 农业 生产 精耕 细作 ， 农产品 的 单产量 和 商品率 较 高,DT NN NN NN NN NN PU NN DEG NN CC NN AD VA,( (IP (NP (NP (DP (DT 该)) (NP (NN 地区))) (NP (NN 农业) (NN 生产) (NN 精耕) (NN 细作))) (PU ，) (IP (NP (DNP (NP (NN 农产品)) (DEG 的)) (NP (NN 单产量) (CC 和) (NN 商品率))) (VP (ADVP (AD 较)) (VP (VA 高))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,17-A-0,"该地区农业生产	精耕细作",ed-ori,,,,,,,,,该 地区 农业 生产 精耕 细作,该 地区 农业 生产 精耕 细作,DT NN NN NN NN NN,,,,,,,,,,该 地区 农业 生产 精耕 细作,该 地区 农业 生产 精耕 细作,DT NN NN NN NN NN,( (NP (NP (DP (DT 该)) (NP (NN 地区))) (NP (NN 农业) (NN 生产) (NN 精耕) (NN 细作))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,17-A-1,"该地区农业生产	农产品的单产量和商品率较高",ed-ori,,,,,,,,,该 地区 农业 生产 农产品 的 单产量 和 商品率 较 高,该 地区 农业 生产 农产品 的 单产量 和 商品率 较 高,DT NN NN NN NN DEG NN CC NN AD VA,,,,,,,,,,该 地区 农业 生产 农产品 的 单产量 和 商品率 较 高,该 地区 农业 生产 农产品 的 单产量 和 商品率 较 高,DT NN NN NN NN DEG NN CC NN AD VA,( (IP (NP (NP (DP (DT 该)) (NP (NN 地区))) (NP (NN 农业) (NN 生产))) (NP (DNP (NP (NN 农产品)) (DEG 的)) (NP (NN 单产量) (CC 和) (NN 商品率))) (VP (ADVP (AD 较)) (VP (VA 高)))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,17-B,"该地区农业生产	与市场联系密切，多分布在城市周边地区",y,,,,,,,,,该 地区 农业 生产 与 市场 联系 密切 ， 多 分布 在 城市 周边 地区,该 地区 农业 生产 与 市场 联系 密切 ， 多 分布 在 城市 周边 地区,DT NN NN NN P NN NN VA PU AD VV P NN NN NN,,,,,,,,,,该 地区 农业 生产 与 市场 联系 密切 ， 多 分布 在 城市 周边 地区,该 地区 农业 生产 与 市场 联系 密切 ， 多 分布 在 城市 周边 地区,DT NN NN NN CC NN NN VA PU AD VV P NN NN NN,( (IP (NP (NP (DP (DT 该)) (NP (NN 地区))) (NP (NN 农业) (NN 生产))) (VP (PP (P 与) (IP (NP (NN 市场) (NN 联系)) (VP (VA 密切)))) (PU ，) (ADVP (AD 多)) (VP (VV 分布) (PP (P 在) (NP (NP (NN 城市) (NN 周边)) (NP (NN 地区))))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,17-B-0,"该地区农业生产	与市场联系密切",ed-ori,,,,,,,,,该 地区 农业 生产 与 市场 联系 密切,该 地区 农业 生产 与 市场 联系 密切,DT NN NN NN P NN NN VA,,,,,,,,,,该 地区 农业 生产 与 市场 联系 密切,该 地区 农业 生产 与 市场 联系 密切,DT NN NN NN CC NN NN VA,( (IP (NP (NP (DP (DT 该)) (NP (NN 地区))) (NP (NN 农业) (NN 生产))) (VP (PP (P 与) (NP (NN 市场) (NN 联系))) (VP (VA 密切)))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,17-B-1,"该地区农业生产	多分布在城市周边地区",ed-ori,,,,,,,,,该 地区 农业 生产 多 分布 在 城市 周边 地区,该 地区 农业 生产 多 分布 在 城市 周边 地区,DT NN NN NN AD VV P NN NN NN,,,,,,,,,,该 地区 农业 生产 多 分布 在 城市 周边 地区,该 地区 农业 生产 多 分布 在 城市 周边 地区,DT NN NN NN AD VV P NN NN NN,( (IP (NP (NP (DP (DT 该)) (NP (NN 地区))) (NP (NN 农业) (NN 生产))) (VP (ADVP (AD 多)) (VP (VV 分布) (PP (P 在) (NP (NP (NN 城市) (NN 周边)) (NP (NN 地区))))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,17-C,"该地区农业生产	多以家庭为单位进行生产，生产规模较小",y,,,,,,,,,该 地区 农业 生产 多 以 家庭 为 单位 进行 生产 ， 生产 规模 较 小,该 地区 农业 生产 多 以 家庭 为 单位 进行 生产 ， 生产 规模 较 小,DT NN NN NN AD P NN VC NN VV NN PU NN NN AD VA,,,,,,,,,,该 地区 农业 生产 多 以 家庭 为 单位 进行 生产 ， 生产 规模较 小,该 地区 农业 生产 多 以 家庭 为 单位 进行 生产 ， 生产 规模较 小,DT NN NN NN AD P NN VC NN VV NN PU NN NN VA,( (IP (IP (NP (NP (DP (DT 该)) (NP (NN 地区))) (NP (NN 农业) (NN 生产))) (VP (ADVP (AD 多)) (PP (P 以) (IP (NP (NN 家庭)) (VP (VC 为) (NP (NN 单位))))) (VP (VV 进行) (NP (NN 生产))))) (PU ，) (IP (NP (NN 生产) (NN 规模)) (VP (ADVP (AD 较)) (VP (VA 小))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,17-C-0,"该地区农业生产	多以家庭为单位进行生产",ed-ori,,,,,,,,,该 地区 农业 生产 多 以 家庭 为 单位 进行 生产,该 地区 农业 生产 多 以 家庭 为 单位 进行 生产,DT NN NN NN AD P NN VC NN VV NN,,,,,,,,,,该 地区 农业 生产 多 以 家庭 为 单位 进行 生产,该 地区 农业 生产 多 以 家庭 为 单位 进行 生产,DT NN NN NN AD P NN VC NN VV NN,( (IP (NP (NP (DP (DT 该)) (NP (NN 地区))) (NP (NN 农业) (NN 生产))) (VP (ADVP (AD 多)) (PP (P 以) (IP (NP (NN 家庭)) (VP (VC 为) (NP (NN 单位))))) (VP (VV 进行) (NP (NN 生产))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,17-C-1,"该地区农业生产	生产规模较小",ed-ori,,,,,,,,,该 地区 农业 生产 生产 规模 较 小,该 地区 农业 生产 生产 规模 较 小,DT NN NN NN NN NN AD VA,,,,,,,,,,该 地区 农业 生产 生产 规模较 小,该 地区 农业 生产 生产 规模较 小,DT NN NN NN NN NN AD VA,( (IP (NP (DP (DT 该)) (NP (NN 地区))) (NP (NN 农业) (NN 生产) (NN 生产) (NN 规模)) (VP (ADVP (AD 较)) (VP (VA 小)))) )
