编号,文本,拆分信息,时间,地点,术语,数量词,（粗粒度）分词,（细粒度）分词,词性,成分分析,简化模板,完整模板,简化模板线索词,完整模板线索词,简化模板类型,完整模板类型,（auto）时间,（auto）地点,（auto粗粒度）分词,（auto细粒度）分词,（auto）词性,（auto）成分分析
27-A,表中序号与图中甲、乙、丙、丁各省（区）排序一致的是	①②③④,None,,,,,表中 序号 与 图中 甲 、 乙 、 丙 、 丁 各 省 （ 区 ） 排序 一致 的 是 ① ② ③ ④,表中 序号 与 图中 甲 、 乙 、 丙 、 丁 各 省 （ 区 ） 排序 一致 的 是 ① ② ③ ④,VV NN CC NN NN PU NN PU NN PU NN DT NN PU NN PU NN VA DEC VC NN NN NN NN,,匹配_0（甲、乙、丙、丁各省（区），①②③④）,匹配_0（甲、乙、丙、丁各省（区），①②③④）,0_17,0_17,匹配,匹配,,,表中 序号 与 图中甲 、 乙 、 丙 、 丁 各 省 （ 区 ） 排序 一致 的 是 ① ② ③ ④,表中 序号 与 图中甲 、 乙 、 丙 、 丁 各 省 （ 区 ） 排序 一致 的 是 ① ② ③ ④,VV NN CC NN NN PU NN PU NN PU VV DT NN PU NN PU NN VA DEC VC NN AD VV NN,( (IP (VP (VV 表中) (NP (NP (NP (NN 序号)) (CC 与) (NP (NN 图中) (NN 甲)) (PU 、) (NP (NN 乙)) (PU 、) (NP (NN 丙)) (PU 、) (NP (NN 丁)) (DP (DT 各)) (NP (NN 省))) (PU （) (NP (NN 区)))) (PRN (PU ）) (IP (NP (CP (IP (NP (NN 排序)) (VP (VA 一致))) (DEC 的))) (VP (VC 是) (NP (NP (NN ①) (NN ②)) (NP (NN ③) (NN ④))))))) )
27-B,表中序号与图中甲、乙、丙、丁各省（区）排序一致的是	①②④③,None,,,,,表中 序号 与 图中 甲 、 乙 、 丙 、 丁 各 省 （ 区 ） 排序 一致 的 是 ① ② ④ ③,表中 序号 与 图中 甲 、 乙 、 丙 、 丁 各 省 （ 区 ） 排序 一致 的 是 ① ② ④ ③,VV NN CC NN NN PU NN PU NN PU NN DT NN PU NN PU NN VA DEC VC NN NN NN NN,,匹配_0（甲、乙、丙、丁各省（区），①②④③）,匹配_0（甲、乙、丙、丁各省（区），①②④③）,0_17,0_17,匹配,匹配,,,表中 序号 与 图中甲 、 乙 、 丙 、 丁 各 省 （ 区 ） 排序 一致 的 是 ① ② ④ ③,表中 序号 与 图中甲 、 乙 、 丙 、 丁 各 省 （ 区 ） 排序 一致 的 是 ① ② ④ ③,VV NN CC NN NN PU NN PU NN PU VV DT NN PU NN PU NN VA DEC VC NN AD VV NN,( (IP (VP (VV 表中) (NP (NP (NP (NN 序号)) (CC 与) (NP (NN 图中) (NN 甲)) (PU 、) (NP (NN 乙)) (PU 、) (NP (NN 丙)) (PU 、) (NP (NN 丁)) (DP (DT 各)) (NP (NN 省))) (PU （) (NP (NN 区)))) (PRN (PU ）) (IP (NP (CP (IP (NP (NN 排序)) (VP (VA 一致))) (DEC 的))) (VP (VC 是) (NP (NP (NN ①) (NN ②)) (NP (NN ④) (NN ③))))))) )
27-C,表中序号与图中甲、乙、丙、丁各省（区）排序一致的是	④③②①,None,,,,,表中 序号 与 图中 甲 、 乙 、 丙 、 丁 各 省 （ 区 ） 排序 一致 的 是 ④ ③ ② ①,表中 序号 与 图中 甲 、 乙 、 丙 、 丁 各 省 （ 区 ） 排序 一致 的 是 ④ ③ ② ①,VV NN CC NN NN PU NN PU NN PU NN DT NN PU NN PU NN VA DEC VC NN NN NN NN,,匹配_0（甲、乙、丙、丁各省（区），④③②①）,匹配_0（甲、乙、丙、丁各省（区），④③②①）,0_17,0_17,匹配,匹配,,,表中 序号 与 图中甲 、 乙 、 丙 、 丁 各 省 （ 区 ） 排序 一致 的 是 ④ ③ ② ①,表中 序号 与 图中甲 、 乙 、 丙 、 丁 各 省 （ 区 ） 排序 一致 的 是 ④ ③ ② ①,VV NN CC NN NN PU NN PU NN PU VV DT NN PU NN PU NN VA DEC VC NN AD VV NN,( (IP (VP (VV 表中) (NP (NP (NP (NN 序号)) (CC 与) (NP (NN 图中) (NN 甲)) (PU 、) (NP (NN 乙)) (PU 、) (NP (NN 丙)) (PU 、) (NP (NN 丁)) (DP (DT 各)) (NP (NN 省))) (PU （) (NP (NN 区)))) (PRN (PU ）) (IP (NP (CP (IP (NP (NN 排序)) (VP (VA 一致))) (DEC 的))) (VP (VC 是) (NP (NP (NN ④) (NN ③)) (NP (NN ②) (NN ①))))))) )
27-D,表中序号与图中甲、乙、丙、丁各省（区）排序一致的是	③④①②,None,,,,,表中 序号 与 图中 甲 、 乙 、 丙 、 丁 各 省 （ 区 ） 排序 一致 的 是 ③ ④ ① ②,表中 序号 与 图中 甲 、 乙 、 丙 、 丁 各 省 （ 区 ） 排序 一致 的 是 ③ ④ ① ②,VV NN CC NN NN PU NN PU NN PU NN DT NN PU NN PU NN VA DEC VC NN NN NN NN,,匹配_0（甲、乙、丙、丁各省（区），③④①②）,匹配_0（甲、乙、丙、丁各省（区），③④①②）,0_17,0_17,匹配,匹配,,,表中 序号 与 图中甲 、 乙 、 丙 、 丁 各 省 （ 区 ） 排序 一致 的 是 ③ ④ ① ②,表中 序号 与 图中甲 、 乙 、 丙 、 丁 各 省 （ 区 ） 排序 一致 的 是 ③ ④ ① ②,VV NN CC NN NN PU NN PU NN PU VV DT NN PU NN PU NN VA DEC VC NN AD VV NN,( (IP (VP (VV 表中) (NP (NP (NP (NN 序号)) (CC 与) (NP (NN 图中) (NN 甲)) (PU 、) (NP (NN 乙)) (PU 、) (NP (NN 丙)) (PU 、) (NP (NN 丁)) (DP (DT 各)) (NP (NN 省))) (PU （) (NP (NN 区)))) (PRN (PU ）) (IP (NP (CP (IP (NP (NN 排序)) (VP (VA 一致))) (DEC 的))) (VP (VC 是) (NP (NP (NN ③) (NN ④)) (NP (NN ①) (NN ②))))))) )
28-A,下列关于各省情况的对比，正确的是	耕地面积①省（区）比②省（区）小，因此，山区面积①省（区）比②省（区）大,n,,,,,下列 关于 各 省 情况 的 对比 ， 正确 的 是 耕地 面积 ① 省 （ 区 ） 比 ② 省 （ 区 ） 小 ， 因此 ， 山区 面积 ① 省 （ 区 ） 比 ② 省 （ 区 ） 大,下列 关于 各 省 情况 的 对比 ， 正确 的 是 耕地 面积 ① 省 （ 区 ） 比 ② 省 （ 区 ） 小 ， 因此 ， 山区 面积 ① 省 （ 区 ） 比 ② 省 （ 区 ） 大,JJ P DT NN NN DEG NN PU VA DEC VC NN NN NN NN PU NN PU P NN NN PU NN PU VA PU AD PU NN NN NN NN PU NN PU P JJ NN PU NN PU VA,,比较_0（①省（区），②省（区），耕地面积，小）比较_1（①省（区），②省（区），山地面积，大）,比较_0（①省（区），②省（区），耕地面积，小）比较_1（①省（区），②省（区），山地面积，大）,0_18-24 1_35-41,0_18-24 1_35-41,比较,比较,,,下列 关于 各 省 情况 的 对比 ， 正确 的 是 耕地 面积 ① 省 （ 区 ） 比 ② 省 （ 区 ） 小 ， 因此 ， 山区 面积 ① 省 （ 区 ） 比 ② 省 （ 区 ） 大,下列 关于 各 省 情况 的 对比 ， 正确 的 是 耕地 面积 ① 省 （ 区 ） 比 ② 省 （ 区 ） 小 ， 因此 ， 山区 面积 ① 省 （ 区 ） 比 ② 省 （ 区 ） 大,AD P DT NN NN DEG NN PU VA DEC VC NN NN NN NN PU NN PU P JJ NN PU NN PU VA PU AD PU NN NN NN NN PU NN PU P JJ NN PU NN PU JJ,( (IP (NP (ADJP (JJ 下列)) (DNP (PP (P 关于) (NP (NP (DP (DT 各)) (NP (NN 省))) (NP (NN 情况)))) (DEG 的)) (NP (NN 对比))) (PU ，) (IP (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (NP (NP (NP (NN 耕地) (NN 面积)) (NP (NN ①))) (NP (NN 省) (PU （) (NN 区))))) (PU ）) (IP (PP (P 比) (NP (NN ②))) (NP (NN 省) (PU （) (NN 区) (PU ）)) (VP (VA 小))) (PU ，) (IP (ADVP (AD 因此)) (PU ，) (NP (NP (NN 山区) (NN 面积)) (NP (NN ①) (NN 省)) (PRN (PU （) (NP (NN 区)) (PU ）))) (VP (PP (P 比) (NP (ADJP (JJ ②)) (NP (NN 省)) (PRN (PU （) (NP (NN 区)) (PU ）)))) (VP (VA 大))))) )
28-B,下列关于各省情况的对比，正确的是	水资源总量②省（区）比③省（区）大，因此，年降水量②省（区）比③省（区）大,n,,,,,下列 关于 各 省 情况 的 对比 ， 正确 的 是 水资源 总量 ② 省 （ 区 ） 比 ③ 省 （ 区 ） 大 ， 因此 ， 年 降水量 ② 省 （ 区 ） 比 ③ 省 （ 区 ） 大,下列 关于 各 省 情况 的 对比 ， 正确 的 是 水资源 总量 ② 省 （ 区 ） 比 ③ 省 （ 区 ） 大 ， 因此 ， 年 降水量 ② 省 （ 区 ） 比 ③ 省 （ 区 ） 大,JJ P DT NN NN DEG NN PU VA DEC VC NN NN NN NN PU NN PU P NN NN PU NN PU VA PU AD PU JJ NN NN NN PU NN PU P NN NN PU NN PU VA,,比较_0（②省（区），③省（区），水资源总量，小）比较_1（②省（区），③省（区），年降水量，大）,比较_0（②省（区），③省（区），水资源总量，小）比较_1（②省（区），③省（区），年降水量，大）,0_18-24 1_35-41,0_18-24 1_35-41,比较,比较,,,下列 关于 各 省 情况 的 对比 ， 正确 的 是 水资源 总量 ② 省 （ 区 ） 比 ③ 省 （ 区 ） 大 ， 因此 ， 年降水量 ② 省 （ 区 ） 比 ③ 省 （ 区 ） 大,下列 关于 各 省 情况 的 对比 ， 正确 的 是 水资源 总量 ② 省 （ 区 ） 比 ③ 省 （ 区 ） 大 ， 因此 ， 年降水量 ② 省 （ 区 ） 比 ③ 省 （ 区 ） 大,AD P DT NN NN DEG NN PU VA DEC VC NN NN NN NN PU NN PU P JJ NN PU NN PU VA PU AD PU JJ NN LC NN PU NN PU P JJ NN PU NN PU JJ,( (IP (NP (ADJP (JJ 下列)) (DNP (PP (P 关于) (NP (NP (DP (DT 各)) (NP (NN 省))) (NP (NN 情况)))) (DEG 的)) (NP (NN 对比))) (PU ，) (IP (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NP (NN 水资源) (NN 总量) (NN ②)) (NP (NN 省) (PU （) (NN 区))) (PU ）) (VP (PP (P 比) (NP (NP (NN ③)) (NP (NN 省) (PU （) (NN 区) (PU ）)))) (VP (VA 大)))))) (PU ，) (IP (ADVP (AD 因此)) (PU ，) (NP (NP (ADJP (JJ 年)) (NP (NN 降水量) (NN ②))) (NP (NN 省) (PU （) (NN 区))) (PU ）) (VP (PP (P 比) (NP (NP (NN ③)) (NP (NN 省) (PU （) (NN 区) (PU ）)))) (VP (VA 大))))) )
28-C,下列关于各省情况的对比，正确的是	木材总蓄积量③省（区）比④省（区）小，因此，森林覆盖率③省（区）比④省（区）低,n,,,,,下列 关于 各 省 情况 的 对比 ， 正确 的 是 木材 总 蓄积量 ③ 省 （ 区 ） 比 ④ 省 （ 区 ） 小 ， 因此 ， 森林 覆盖率 ③ 省 （ 区 ） 比 ④ 省 （ 区 ） 低,下列 关于 各 省 情况 的 对比 ， 正确 的 是 木材 总 蓄积量 ③ 省 （ 区 ） 比 ④ 省 （ 区 ） 小 ， 因此 ， 森林 覆盖率 ③ 省 （ 区 ） 比 ④ 省 （ 区 ） 低,JJ P DT NN NN DEG NN PU VA DEC VC NN JJ NN NN NN PU NN PU P NN NN PU NN PU VA PU AD PU NN NN NN NN PU NN PU P NN NN PU NN PU VA,,比较_0（③省（区），④省（区），木材总蓄积量，小）比较_1（③省（区），④省（区），森林覆盖率，大）,比较_0（③省（区），④省（区），木材总蓄积量，小）比较_1（③省（区），④省（区），森林覆盖率，大）,0_19-25 1_36-42,0_19-25 1_36-42,比较,比较,,,下列 关于 各 省 情况 的 对比 ， 正确 的 是 木材 总 蓄积量 ③ 省 （ 区 ） 比 ④ 省 （ 区 ） 小 ， 因此 ， 森林 覆盖率 ③ 省 （ 区 ） 比 ④ 省 （ 区 ） 低,下列 关于 各 省 情况 的 对比 ， 正确 的 是 木材 总 蓄积量 ③ 省 （ 区 ） 比 ④ 省 （ 区 ） 小 ， 因此 ， 森林 覆盖率 ③ 省 （ 区 ） 比 ④ 省 （ 区 ） 低,AD P DT NN NN DEG NN PU VA DEC VC NN JJ NN VV NN PU NN PU P JJ NN PU NN PU VA PU AD PU NN NN NN NN PU NN PU P JJ NN PU NN PU VA,( (IP (NP (ADJP (JJ 下列)) (DNP (PP (P 关于) (NP (NP (DP (DT 各)) (NP (NN 省))) (NP (NN 情况)))) (DEG 的)) (NP (NN 对比))) (PU ，) (IP (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (NP (NP (NP (NN 木材)) (ADJP (JJ 总)) (NP (NN 蓄积量) (NN ③))) (NP (NN 省) (PU （) (NN 区))))) (PU ）) (IP (NP (NP (PP (P 比) (NP (NN ④))) (NP (NN 省))) (NP (PU （) (NN 区) (PU ）))) (VP (VA 小))) (PU ，) (IP (ADVP (AD 因此)) (PU ，) (NP (NN 森林) (NN 覆盖率) (NN ③) (NN 省) (PRN (PU （) (NP (NN 区)) (PU ）))) (VP (PP (P 比) (NP (NP (NN ④)) (NP (NN 省) (PU （) (NN 区) (PU ）)))) (VP (VA 低))))) )
28-D,下列关于各省情况的对比，正确的是	城镇人口占总人口比重①省（区）比③省（区）小，因此，乡村人口比重①省（区）比③省（区）大,n,,,,,下列 关于 各 省 情况 的 对比 ， 正确 的 是 城镇 人口 占 总人口 比重 ① 省 （ 区 ） 比 ③ 省 （ 区 ） 小 ， 因此 ， 乡村 人口 比重 ① 省 （ 区 ） 比 ③ 省 （ 区 ） 大,下列 关于 各 省 情况 的 对比 ， 正确 的 是 城镇 人口 占 总人口 比重 ① 省 （ 区 ） 比 ③ 省 （ 区 ） 小 ， 因此 ， 乡村 人口 比重 ① 省 （ 区 ） 比 ③ 省 （ 区 ） 大,JJ P DT NN NN DEG NN PU VA DEC VC NN NN VV NN NN NN NN PU NN PU P NN NN PU NN PU VA PU AD PU NN NN NN NN NN PU NN PU P NN NN PU NN PU VA,,比较_0（①省（区），③省（区），城镇人口占总人口比重，小）比较_1（①省（区），③省（区），乡村人口比重，大）,比较_0（①省（区），③省（区），城镇人口占总人口比重，小）比较_1（①省（区），③省（区），乡村人口比重，大）,0_21-27 1_39-45,0_21-27 1_39-45,比较,比较,,,下列 关于 各 省 情况 的 对比 ， 正确 的 是 城镇 人口 占 总人口 比重 ① 省 （ 区 ） 比 ③ 省 （ 区 ） 小 ， 因此 ， 乡村 人口 比重 ① 省 （ 区 ） 比 ③ 省 （ 区 ） 大,下列 关于 各 省 情况 的 对比 ， 正确 的 是 城镇 人口 占 总人口 比重 ① 省 （ 区 ） 比 ③ 省 （ 区 ） 小 ， 因此 ， 乡村 人口 比重 ① 省 （ 区 ） 比 ③ 省 （ 区 ） 大,AD P DT NN NN DEG NN PU VA DEC VC NN NN VV NN NN NN NN PU NN PU P JJ NN PU NN PU VA PU AD PU NN NN NN NN NN PU NN PU P JJ NN PU NN PU JJ,( (IP (NP (ADJP (JJ 下列)) (DNP (PP (P 关于) (NP (NP (DP (DT 各)) (NP (NN 省))) (NP (NN 情况)))) (DEG 的)) (NP (NN 对比))) (PU ，) (IP (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (IP (NP (NN 城镇) (NN 人口)) (VP (VV 占) (NP (NP (NP (NN 总人口) (NN 比重)) (NP (NN ①))) (NP (NN 省) (PU （) (NN 区))))) (PU ）) (IP (NP (NP (PP (P 比) (NP (NN ③))) (NP (NN 省))) (NP (PU （) (NN 区) (PU ）))) (VP (VA 小)))))) (PU ，) (IP (ADVP (AD 因此)) (PU ，) (NP (NP (NP (NN 乡村) (NN 人口) (NN 比重)) (NP (NN ①))) (NP (NN 省) (PU （) (NN 区)) (PU ）)) (VP (PP (P 比) (NP (NP (NN ③)) (NP (NN 省) (PU （) (NN 区) (PU ）)))) (VP (VA 大))))) )
29-A,据图判断下列说法正确的是	第一产业产值保持稳定不变,None,,,8,,据 图 判断 下列 说法 正确 的 是 第一产业 产值 保持 稳定 不 变,据 图 判断 下列 说法 正确 的 是 第一 产业 产值 保持 稳定 不 变,P NN VV JJ NN VA DEC VC term NN VV NN AD VV,,一般陈述_0（第一产业产值保持稳定不变）,一般陈述_0（第一产业产值保持稳定不变）,,,一般陈述,一般陈述,,,据 图 判断 下列 说法 正确 的 是 第一产业 产值 保持 稳定 不 变,据 图 判断 下列 说法 正确 的 是 第一产业 产值 保持 稳定 不 变,P NN VV JJ NN VA DEC VC term NN VV NN AD VV,( (IP (PP (P 据) (IP (NP (NN 图)) (VP (VV 判断) (NP (ADJP (JJ 下列)) (NP (NN 说法)))))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NN 第一产业) (NN 产值)) (VP (VP (VV 保持) (NP (NN 稳定))) (VP (ADVP (AD 不)) (VP (VV 变))))))) )
29-B,据图判断下列说法正确的是	目前该市以第二产业为主,None,8,,12,,据 图 判断 下列 说法 正确 的 是 目前 该 市 以 第二产业 为 主,据 图 判断 下列 说法 正确 的 是 目前 该 市 以 第二 产业 为 主,P NN VV JJ NN VA DEC VC time DT NN P term VV NN,,时间限定_0（目前）一般陈述_1（该市以第二产业为主）,时间限定_0（目前）一般陈述_1（该市以第二产业为主）,,,时间限定 一般陈述,时间限定 一般陈述,8,,据 图 判断 下列 说法 正确 的 是 目前 该 市 以 第二产业 为 主,据 图 判断 下列 说法 正确 的 是 目前 该 市 以 第二产业 为 主,P NN VV JJ NN VA DEC VC time DT NN P term VV NN,( (IP (PP (P 据) (IP (NP (NN 图)) (VP (VV 判断) (NP (ADJP (JJ 下列)) (NP (NN 说法)))))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NT 目前)) (NP (DP (DT 该)) (NP (NN 市))) (VP (PP (P 以) (NP (NN 第二产业))) (VP (VV 为) (NP (NN 主))))))) )
29-C,据图判断下列说法正确的是	2009年第三产业比重最大,None,8,,9,,据 图 判断 下列 说法 正确 的 是 2009年 第三产业 比重 最 大,据 图 判断 下列 说法 正确 的 是 2009年 第三 产业 比重 最 大,P NN VV JJ NN VA DEC VC time term NN AD VA,,时间限定_0（2009年）最值_1（第三产业，比重，最大，#）,时间限定_0（2009年）最值_1（第三产业，比重，最大，#）,1_11-12,1_11-12,时间限定 最值,时间限定 最值,8,,据 图 判断 下列 说法 正确 的 是 2009年 第三产业 比重 最 大,据 图 判断 下列 说法 正确 的 是 2009年 第三产业 比重 最 大,P NN VV JJ NN VA DEC VC time term NN AD VA,( (IP (PP (P 据) (IP (NP (NN 图)) (VP (VV 判断) (NP (ADJP (JJ 下列)) (NP (NN 说法)))))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NT 2009年)) (NP (NN 第三产业) (NN 比重)) (VP (ADVP (AD 最)) (VP (VA 大)))))) )
29-D,据图判断下列说法正确的是	产业结构应坚持均衡发展,None,,,,,据 图 判断 下列 说法 正确 的 是 产业 结构 应 坚持 均衡 发展,据 图 判断 下列 说法 正确 的 是 产业 结构 应 坚持 均衡 发展,P NN VV JJ NN VA DEC VC NN NN VV VV JJ NN,,一般陈述_0（产业结构应坚持均衡发展）,一般陈述_0（产业结构应坚持均衡发展）,,,一般陈述,一般陈述,,,据 图 判断 下列 说法 正确 的 是 产业 结构 应 坚持 均衡 发展,据 图 判断 下列 说法 正确 的 是 产业 结构 应 坚持 均衡 发展,P NN VV JJ NN VA DEC VC NN NN VV VV JJ NN,( (IP (PP (P 据) (IP (NP (NN 图)) (VP (VV 判断) (NP (ADJP (JJ 下列)) (NP (NN 说法)))))) (NP (CP (IP (VP (VA 正确))) (DEC 的))) (VP (VC 是) (IP (NP (NN 产业) (NN 结构)) (VP (VV 应) (VP (VV 坚持) (NP (ADJP (JJ 均衡)) (NP (NN 发展)))))))) )
30-A,该市目前面临资源、能源短缺；进一步发展需要更多劳动力，而城市已经不堪人口重负；环境承载力达到极限。对此，你认为下列措施可行的是	加大科技投入，减少企业数量，发展第三产业,y,1,,22 44,,该市 目前 面临 资源 、 能源 短缺 ； 进一步 发展 需要 更 多 劳动力 ， 而 城市 已经 不堪 人口 重负 ； 环境承载力 达到 极限 。 对此 ， 你 认为 下列 措施 可行 的 是 加大 科技 投入 ， 减少 企业 数量 ， 发展 第三产业,该市 目前 面临 资源 、 能源 短缺 ； 进一步 发展 需要 更 多 劳动力 ， 而 城市 已经 不堪 人口 重负 ； 环境 承载力 达到 极限 。 对此 ， 你 认为 下列 措施 可行 的 是 加大 科技 投入 ， 减少 企业 数量 ， 发展 第三 产业,NN time VV NN PU NN VA PU AD VV VV AD JJ NN PU AD NN AD VV NN NN PU term VV NN PU AD PU PN VV JJ NN VA DEC VC VV NN NN PU VV NN NN PU VV term,,措施_0（该市目前面临资源、能源短缺；进一步发展需要更多劳动力，而城市已经不堪人口重负；环境承载力达到极限，加大科技投入）措施_1（该市目前面临资源、能源短缺；进一步发展需要更多劳动力，而城市已经不堪人口重负；环境承载力达到极限，减少企业数量）措施_2（该市目前面临资源、能源短缺；进一步发展需要更多劳动力，而城市已经不堪人口重负；环境承载力达到极限，发展第三产业）,措施_0（该市目前面临资源、能源短缺；进一步发展需要更多劳动力，而城市已经不堪人口重负；环境承载力达到极限，加大科技投入）措施_1（该市目前面临资源、能源短缺；进一步发展需要更多劳动力，而城市已经不堪人口重负；环境承载力达到极限，减少企业数量）措施_2（该市目前面临资源、能源短缺；进一步发展需要更多劳动力，而城市已经不堪人口重负；环境承载力达到极限，发展第三产业）,0_31 1_31 2_31,0_31 1_31 2_31,措施,措施,1,,该市 目前 面临 资源 、 能源 短缺 ； 进一步 发展 需要 更 多 劳动力 ， 而 城市 已经 不堪 人口 重负 ； 环境承载力 达到 极限 。 对此 ， 你 认为 下列 措施 可行 的 是 加大 科技 投入 ， 减少 企业 数量 ， 发展 第三产业,该市 目前 面临 资源 、 能源 短缺 ； 进一步 发展 需要 更 多 劳动力 ， 而 城市 已经 不堪 人口 重负 ； 环境承载力 达到 极限 。 对此 ， 你 认为 下列 措施 可行 的 是 加大 科技 投入 ， 减少 企业 数量 ， 发展 第三产业,NN time VV NN PU NN VA PU AD VV VV AD JJ NN PU AD NN AD VV NN VV PU term VV NN PU AD PU PN VV JJ NN VA DEC VC VV NN NN PU VV NN NN PU VV term,( (IP (IP (NP (NN 该市)) (VP (NP (NT 目前)) (VP (VV 面临) (NP (NN 资源))))) (PU 、) (IP (NP (NN 能源)) (VP (VA 短缺))) (PU ；) (IP (VP (ADVP (AD 进一步)) (VP (VRD (VV 发展) (VV 需要)) (NP (ADJP (ADVP (AD 更)) (ADJP (JJ 多))) (NP (NN 劳动力)))))) (PU ，) (IP (ADVP (AD 而)) (NP (NN 城市)) (VP (ADVP (AD 已经)) (VP (VV 不堪) (NP (NN 人口) (NN 重负))))) (PU ；) (IP (NP (NN 环境承载力)) (VP (VV 达到) (NP (NN 极限)))) (PU 。) (IP (ADVP (AD 对此)) (PU ，) (NP (PN 你)) (VP (VV 认为) (IP (NP (ADJP (JJ 下列)) (NP (NN 措施))) (NP (CP (IP (VP (VA 可行))) (DEC 的))) (VP (VC 是) (VP (VP (VV 加大) (NP (NN 科技) (NN 投入))) (PU ，) (VP (VV 减少) (NP (NN 企业) (NN 数量))) (PU ，) (VP (VV 发展) (NP (NN 第三产业))))))))) )
30-A-0,该市目前面临资源、能源短缺；进一步发展需要更多劳动力，而城市已经不堪人口重负；环境承载力达到极限。对此，你认为下列措施可行的是	加大科技投入,ed-ori,1,,22,,该市 目前 面临 资源 、 能源 短缺 ； 进一步 发展 需要 更 多 劳动力 ， 而 城市 已经 不堪 人口 重负 ； 环境承载力 达到 极限 。 对此 ， 你 认为 下列 措施 可行 的 是 加大 科技 投入,该市 目前 面临 资源 、 能源 短缺 ； 进一步 发展 需要 更 多 劳动力 ， 而 城市 已经 不堪 人口 重负 ； 环境 承载力 达到 极限 。 对此 ， 你 认为 下列 措施 可行 的 是 加大 科技 投入,NN time VV NN PU NN VA PU AD VV VV AD JJ NN PU AD NN AD VV NN NN PU term VV NN PU AD PU PN VV JJ NN VA DEC VC VV NN NN,,措施_0（该市目前面临资源、能源短缺；进一步发展需要更多劳动力，而城市已经不堪人口重负；环境承载力达到极限，加大科技投入）,措施_0（该市目前面临资源、能源短缺；进一步发展需要更多劳动力，而城市已经不堪人口重负；环境承载力达到极限，加大科技投入）,0_31,0_31,措施,措施,1,,该市 目前 面临 资源 、 能源 短缺 ； 进一步 发展 需要 更 多 劳动力 ， 而 城市 已经 不堪 人口 重负 ； 环境承载力 达到 极限 。 对此 ， 你 认为 下列 措施 可行 的 是 加大 科技 投入,该市 目前 面临 资源 、 能源 短缺 ； 进一步 发展 需要 更 多 劳动力 ， 而 城市 已经 不堪 人口 重负 ； 环境承载力 达到 极限 。 对此 ， 你 认为 下列 措施 可行 的 是 加大 科技 投入,NN time VV NN PU NN VA PU AD VV VV AD JJ NN PU AD NN AD VV NN VV PU term VV NN PU AD PU PN VV JJ NN VA DEC VC VV NN NN,( (IP (IP (NP (NN 该市)) (VP (NP (NT 目前)) (VP (VV 面临) (NP (NN 资源))))) (PU 、) (IP (NP (NN 能源)) (VP (VA 短缺))) (PU ；) (IP (VP (ADVP (AD 进一步)) (VP (VRD (VV 发展) (VV 需要)) (NP (ADJP (ADVP (AD 更)) (ADJP (JJ 多))) (NP (NN 劳动力)))))) (PU ，) (IP (ADVP (AD 而)) (NP (NN 城市)) (VP (ADVP (AD 已经)) (VP (VV 不堪) (NP (NN 人口) (NN 重负))))) (PU ；) (IP (NP (NN 环境承载力)) (VP (VV 达到) (NP (NN 极限)))) (PU 。) (IP (ADVP (AD 对此)) (PU ，) (NP (PN 你)) (VP (VV 认为) (IP (NP (ADJP (JJ 下列)) (NP (NN 措施))) (NP (CP (IP (VP (VA 可行))) (DEC 的))) (VP (VC 是) (IP (VP (VV 加大) (NP (NN 科技) (NN 投入))))))))) )
