试卷名,编号,文本,拆分信息,时间,地点,术语,数量词,（粗粒度）分词,（细粒度）分词,词性,成分分析,简化模板,完整模板,简化模板线索词,完整模板线索词,简化模板类型,完整模板类型,（auto）时间,（auto）地点,（auto粗粒度）分词,（auto细粒度）分词,（auto）词性,（auto）成分分析
北京市西城区2014届高三第一学期期末试卷,39-A-0,与火星环境相比，地球上存在生命是因为	距太阳远,ed-ori,,1 5 12,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 距 太阳 远,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 距 太阳 远,P NN NN VV PU NN LC VV NN VC P VV NN VA,,,,,,,,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 距 太阳 远,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 距 太阳 远,P NN NN VV PU NN LC VV NN VC P VV NN VA,( (IP (IP (VP (PP (P 与) (NP (NN 火星) (NN 环境))) (VP (VV 相比)))) (PU ，) (LCP (NP (NN 地球)) (LC 上)) (IP (VP (VV 存在) (NP (NN 生命)))) (VP (VC 是) (PP (P 因为) (IP (VP (VV 距) (IP (NP (NN 太阳)) (VP (VA 远)))))))) )
北京市西城区2014届高三第一学期期末试卷,39-A-1,与火星环境相比，地球上存在生命是因为	温度适宜,ed-ori,,1 5,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 温度 适宜,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 温度 适宜,P loc NN VV PU loc LC VV NN VC P NN VA,,,,,,,,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 温度 适宜,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 温度 适宜,P loc NN VV PU loc LC VV NN VC P NN VA,( (IP (IP (VP (PP (P 与) (NP (NP (NR 火星)) (NP (NN 环境)))) (VP (VV 相比)))) (PU ，) (IP (LCP (NP (NR 地球)) (LC 上)) (VP (VV 存在) (NP (NN 生命)))) (VP (VC 是) (PP (P 因为) (IP (NP (NN 温度)) (VP (VA 适宜)))))) )
北京市西城区2014届高三第一学期期末试卷,39-B,与火星环境相比，地球上存在生命是因为	质量适中，保证了液态水的存在,n,,1 5,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 质量 适中 ， 保证 了 液态水 的 存在,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 质量 适中 ， 保证 了 液态水 的 存在,P loc NN VV PU loc LC VV NN VC P NN VA PU VV AS NN DEG NN,,,,,,,,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 质量 适中 ， 保证 了 液态水 的 存在,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 质量 适中 ， 保证 了 液态水 的 存在,P loc NN VV PU loc LC VV NN VC P NN VA PU VV AS NN NN DEG NN,( (IP (IP (VP (PP (P 与) (NP (NP (NR 火星)) (NP (NN 环境)))) (VP (VV 相比)))) (PU ，) (IP (LCP (NP (NR 地球)) (LC 上)) (VP (VV 存在) (NP (NN 生命)))) (VP (VP (VC 是) (PP (P 因为) (IP (NP (NN 质量)) (VP (VA 适中))))) (PU ，) (VP (VV 保证) (AS 了) (NP (DNP (NP (NN 液态水)) (DEG 的)) (NP (NN 存在)))))) )
北京市西城区2014届高三第一学期期末试卷,39-C,与火星环境相比，地球上存在生命是因为	长期演化，形成适合生物生存的大气,n,,1 5,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 长期 演化 ， 形成 适合 生物 生存 的 大气,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 长期 演化 ， 形成 适合 生物 生存 的 大气,P loc NN VV PU loc LC VV NN VC P AD VV PU VV VV NN NN DEG NN,,,,,,,,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 长期 演化 ， 形成 适合 生物 生存 的 大气,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 长期 演化 ， 形成 适合 生物 生存 的 大气,P loc NN VV PU loc LC VV NN VC P AD VV PU VV VV NN NN DEG NN,( (IP (IP (VP (PP (P 与) (NP (NP (NR 火星)) (NP (NN 环境)))) (VP (VV 相比)))) (PU ，) (IP (LCP (NP (NR 地球)) (LC 上)) (VP (VV 存在) (NP (NN 生命)))) (VP (VC 是) (PP (P 因为) (IP (IP (VP (ADVP (AD 长期)) (VP (VV 演化)))) (PU ，) (VP (VV 形成) (VP (VV 适合) (NP (DNP (NP (NN 生物) (NN 生存)) (DEG 的)) (NP (NN 大气))))))))) )
北京市西城区2014届高三第一学期期末试卷,39-D,与火星环境相比，地球上存在生命是因为	公转轨道不相交，运行环境安全,y,,1 5,11,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 轨道 不 相交 ， 运行 环境 安全,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 轨道 不 相交 ， 运行 环境 安全,P loc NN VV PU loc LC VV NN VC P term NN AD VV PU NN NN VA,,,,,,,,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 轨道 不 相交 ， 运行 环境 安全,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 轨道 不 相交 ， 运行 环境 安全,P loc NN VV PU loc LC VV NN VC P term NN AD VV PU NN NN NN,( (IP (IP (VP (PP (P 与) (NP (NP (NR 火星)) (NP (NN 环境)))) (VP (VV 相比)))) (PU ，) (IP (LCP (NP (NR 地球)) (LC 上)) (VP (VV 存在) (NP (NN 生命)))) (VP (VC 是) (PP (P 因为) (IP (IP (NP (NN 公转) (NN 轨道)) (VP (ADVP (AD 不)) (VP (VV 相交)))) (PU ，) (IP (NP (NN 运行) (NN 环境)) (VP (VA 安全))))))) )
北京市西城区2014届高三第一学期期末试卷,39-D-0,与火星环境相比，地球上存在生命是因为	公转轨道不相交,ed-ori,,1 5,11,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 轨道 不 相交,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 轨道 不 相交,P loc NN VV PU loc LC VV NN VC P term NN AD VV,,,,,,,,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 轨道 不 相交,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 轨道 不 相交,P loc NN VV PU loc LC VV NN VC P term NN AD VV,( (IP (IP (VP (PP (P 与) (NP (NP (NR 火星)) (NP (NN 环境)))) (VP (VV 相比)))) (PU ，) (IP (LCP (NP (NR 地球)) (LC 上)) (VP (VV 存在) (NP (NN 生命)))) (VP (VC 是) (PP (P 因为) (IP (NP (NN 公转) (NN 轨道)) (VP (ADVP (AD 不)) (VP (VV 相交))))))) )
北京市西城区2014届高三第一学期期末试卷,39-D-1,与火星环境相比，地球上存在生命是因为	公转运行环境安全,ed-mod,,1 5,11,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 运行 环境 安全,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 运行 环境 安全,P loc NN VV PU loc LC VV NN VC P term NN NN VA,,,,,,,,,,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 运行 环境 安全,与 火星 环境 相比 ， 地球 上 存在 生命 是 因为 公转 运行 环境 安全,P loc NN VV PU loc LC VV NN VC P term NN NN NN,( (IP (IP (VP (PP (P 与) (NP (NP (NR 火星)) (NP (NN 环境)))) (VP (VV 相比)))) (PU ，) (IP (LCP (NP (NR 地球)) (LC 上)) (VP (VV 存在) (NP (NN 生命)))) (VP (VC 是) (PP (P 因为) (IP (NP (NN 公转) (NN 运行) (NN 环境)) (VP (VA 安全)))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-①,冰岛特色旅游资源的形成原因是	位于极圈内，干燥多风,y,,0,9,,冰岛 特色 旅游 资源 的 形成 原因 是 位于 极圈 内 ， 干燥 多 风,冰岛 特色 旅游 资源 的 形成 原因 是 位于 极圈 内 ， 干燥 多 风,loc NN NN NN DEG NN NN VC VV term LC PU VA JJ NN,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 位于 极圈 内 ， 干燥 多 风,冰岛 特色 旅游 资源 的 形成 原因 是 位于 极圈 内 ， 干燥 多 风,loc NN NN NN DEG JJ NN VC VV term LC PU VV JJ NN,( (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (VP (VV 位于) (NP (LCP (NP (NN 极圈)) (LC 内)) (PU ，) (CP (VP (VA 干燥))) (ADJP (JJ 多)) (NP (NN 风)))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-①-0,冰岛特色旅游资源的形成原因是	位于极圈内,ed-ori,,0,9,,冰岛 特色 旅游 资源 的 形成 原因 是 位于 极圈 内,冰岛 特色 旅游 资源 的 形成 原因 是 位于 极圈 内,loc NN NN NN DEG NN NN VC VV term LC,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 位于 极圈 内,冰岛 特色 旅游 资源 的 形成 原因 是 位于 极圈 内,loc NN NN NN DEG JJ NN VC VV term LC,( (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (VP (VV 位于) (LCP (NP (NN 极圈)) (LC 内))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-①-1,冰岛特色旅游资源的形成原因是	干燥多风,ed-ori,,0,,,冰岛 特色 旅游 资源 的 形成 原因 是 干燥 多 风,冰岛 特色 旅游 资源 的 形成 原因 是 干燥 多 风,loc NN NN NN DEG NN NN VC VA JJ NN,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 干燥 多 风,冰岛 特色 旅游 资源 的 形成 原因 是 干燥 多 风,loc NN NN NN DEG JJ NN VC AD VA NN,( (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (NP (CP (VP (VA 干燥))) (ADJP (JJ 多)) (NP (NN 风))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-②,冰岛特色旅游资源的形成原因是	地处高纬，气候寒冷,y,,0,9,,冰岛 特色 旅游 资源 的 形成 原因 是 地处 高纬 ， 气候 寒冷,冰岛 特色 旅游 资源 的 形成 原因 是 地处 高纬 ， 气候 寒冷,loc NN NN NN DEG NN NN VC VV term PU NN VA,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 地处 高纬 ， 气候 寒冷,冰岛 特色 旅游 资源 的 形成 原因 是 地处 高纬 ， 气候 寒冷,loc NN NN NN DEG JJ NN VC VV term PU NN VA,( (IP (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (VP (VV 地处) (NP (NN 高纬))))) (PU ，) (IP (NP (NN 气候)) (VP (VA 寒冷)))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-②-0,冰岛特色旅游资源的形成原因是	地处高纬,ed-ori,,0,9,,冰岛 特色 旅游 资源 的 形成 原因 是 地处 高纬,冰岛 特色 旅游 资源 的 形成 原因 是 地处 高纬,loc NN NN NN DEG NN NN VC VV term,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 地处 高纬,冰岛 特色 旅游 资源 的 形成 原因 是 地处 高纬,loc NN NN NN DEG JJ NN VC VV term,( (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (VP (VV 地处) (NP (NN 高纬))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-②-1,冰岛特色旅游资源的形成原因是	气候寒冷,ed-ori,,0,,,冰岛 特色 旅游 资源 的 形成 原因 是 气候 寒冷,冰岛 特色 旅游 资源 的 形成 原因 是 气候 寒冷,loc NN NN NN DEG NN NN VC NN VA,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 气候 寒冷,冰岛 特色 旅游 资源 的 形成 原因 是 气候 寒冷,loc NN NN NN DEG JJ NN VC NN VA,( (IP (NP (NP (DNP (NP (NP (NR 冰岛) (NN 特色)) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 气候)) (VP (VA 寒冷))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-③,冰岛特色旅游资源的形成原因是	四面临海，海浪侵蚀,y,,0,13,,冰岛 特色 旅游 资源 的 形成 原因 是 四 面 临海 ， 海浪 侵蚀,冰岛 特色 旅游 资源 的 形成 原因 是 四 面 临海 ， 海浪 侵蚀,loc NN NN NN DEG NN NN VC CD NN NN PU NN term,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 四面 临海 ， 海浪侵蚀,冰岛 特色 旅游 资源 的 形成 原因 是 四面 临海 ， 海浪侵蚀,loc NN NN NN DEG JJ NN VC NN NN PU NN term,( (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (NP (NP (QP (CD 四)) (NP (NN 面))) (NP (NN 临海) (PU ，) (NN 海浪)) (NP (NN 侵蚀))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-③-0,冰岛特色旅游资源的形成原因是	四面临海,ed-ori,,0,,,冰岛 特色 旅游 资源 的 形成 原因 是 四 面 临海,冰岛 特色 旅游 资源 的 形成 原因 是 四 面 临海,loc NN NN NN DEG NN NN VC CD NN NN,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 四面 临海,冰岛 特色 旅游 资源 的 形成 原因 是 四面 临海,loc NN NN NN DEG JJ NN VC NN NN,( (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (NP (NP (QP (CD 四)) (NP (NN 面))) (NP (NN 临海))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-③-1,冰岛特色旅游资源的形成原因是	海浪侵蚀,ed-ori,,0,9,,冰岛 特色 旅游 资源 的 形成 原因 是 海浪 侵蚀,冰岛 特色 旅游 资源 的 形成 原因 是 海浪 侵蚀,loc NN NN NN DEG NN NN VC NN term,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 海浪侵蚀,冰岛 特色 旅游 资源 的 形成 原因 是 海浪侵蚀,loc NN NN NN DEG JJ NN VC NN term,( (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (NP (NN 海浪) (NN 侵蚀)))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-④,冰岛特色旅游资源的形成原因是	处在板块边界，地壳活跃,y,,0,9 12,,冰岛 特色 旅游 资源 的 形成 原因 是 处在 板块 边界 ， 地壳 活跃,冰岛 特色 旅游 资源 的 形成 原因 是 处在 板块 边界 ， 地壳 活跃,loc NN NN NN DEG NN NN VC VV term NN PU term VA,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 处在 板块边界 ， 地壳 活跃,冰岛 特色 旅游 资源 的 形成 原因 是 处在 板块边界 ， 地壳 活跃,loc NN NN NN DEG JJ NN VC VV term NN PU term VA,( (IP (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (VP (VV 处在) (NP (NP (NN 板块)) (NP (NN 边界)))))) (PU ，) (NP (NN 地壳)) (VP (VA 活跃))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-④-0,冰岛特色旅游资源的形成原因是	处在板块边界,ed-ori,,0,9,,冰岛 特色 旅游 资源 的 形成 原因 是 处在 板块 边界,冰岛 特色 旅游 资源 的 形成 原因 是 处在 板块 边界,loc NN NN NN DEG NN NN VC VV term NN,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 处在 板块边界,冰岛 特色 旅游 资源 的 形成 原因 是 处在 板块边界,loc NN NN NN DEG JJ NN VC VV term NN,( (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (VP (VV 处在) (NP (NP (NN 板块)) (NP (NN 边界)))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,3-④-1,冰岛特色旅游资源的形成原因是	地壳活跃,ed-ori,,0,8,,冰岛 特色 旅游 资源 的 形成 原因 是 地壳 活跃,冰岛 特色 旅游 资源 的 形成 原因 是 地壳 活跃,loc NN NN NN DEG NN NN VC term VA,,,,,,,,,0,冰岛 特色 旅游 资源 的 形成 原因 是 地壳 活跃,冰岛 特色 旅游 资源 的 形成 原因 是 地壳 活跃,loc NN NN NN DEG JJ NN VC term VA,( (IP (NP (NP (DNP (NP (NP (NP (NR 冰岛)) (NP (NN 特色))) (NP (NN 旅游) (NN 资源))) (DEG 的)) (NP (NN 形成))) (NP (NN 原因))) (VP (VC 是) (IP (NP (NN 地壳)) (VP (VA 活跃))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,14-A,图中J1，J2两条经线的经度分别为	55°E，60°E,n,,,,2 4 12 14,图 中 J1 ， J2 两 条 经线 的 经度 分别 为 55°E ， 60°E,图 中 J1 ， J2 两 条 经线 的 经度 分别 为 55°E ， 60°E,NN LC num PU num CD M NN DEG NN AD VC num PU num,,,,,,,,,,图 中 J1 ， J2 两 条 经线 的 经度 分别 为 55°E ， 60°E,图 中 J1 ， J2 两 条 经线 的 经度 分别 为 55°E ， 60°E,NN LC num PU num CD M NN DEG NN AD VC num PU num,( (IP (NP (DNP (NP (LCP (NP (NN 图)) (LC 中)) (QP (CD J1) (PU ，) (CD J2)) (QP (CD 两) (CLP (M 条))) (NP (NN 经线))) (DEG 的)) (NP (NN 经度))) (VP (ADVP (AD 分别)) (VP (VC 为) (QP (CD 55°E) (PU ，) (CD 60°E))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,14-B,图中J1，J2两条经线的经度分别为	135°E，140°E,n,,,,2 4 12 14,图 中 J1 ， J2 两 条 经线 的 经度 分别 为 135°E ， 140°E,图 中 J1 ， J2 两 条 经线 的 经度 分别 为 135°E ， 140°E,NN LC num PU num CD M NN DEG NN AD VC num PU num,,,,,,,,,,图 中 J1 ， J2 两 条 经线 的 经度 分别 为 135°E ， 140°E,图 中 J1 ， J2 两 条 经线 的 经度 分别 为 135°E ， 140°E,NN LC num PU num CD M NN DEG NN AD VC num PU num,( (IP (NP (DNP (NP (LCP (NP (NN 图)) (LC 中)) (QP (CD J1) (PU ，) (CD J2)) (QP (CD 两) (CLP (M 条))) (NP (NN 经线))) (DEG 的)) (NP (NN 经度))) (VP (ADVP (AD 分别)) (VP (VC 为) (QP (CD 135°E) (PU ，) (CD 140°E))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,14-C,图中J1，J2两条经线的经度分别为	170°E，175°E,n,,,,2 4 12 14,图 中 J1 ， J2 两 条 经线 的 经度 分别 为 170°E ， 175°E,图 中 J1 ， J2 两 条 经线 的 经度 分别 为 170°E ， 175°E,NN LC num PU num CD M NN DEG NN AD VC num PU num,,,,,,,,,,图 中 J1 ， J2 两 条 经线 的 经度 分别 为 170°E ， 175°E,图 中 J1 ， J2 两 条 经线 的 经度 分别 为 170°E ， 175°E,NN LC num PU num CD M NN DEG NN AD VC num PU num,( (IP (NP (DNP (NP (LCP (NP (NN 图)) (LC 中)) (QP (CD J1) (PU ，) (CD J2)) (QP (CD 两) (CLP (M 条))) (NP (NN 经线))) (DEG 的)) (NP (NN 经度))) (VP (ADVP (AD 分别)) (VP (VC 为) (QP (CD 170°E) (PU ，) (CD 175°E))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,14-D,图中J1，J2两条经线的经度分别为	170°W，165°W,n,,,,2 4 12 14,图 中 J1 ， J2 两 条 经线 的 经度 分别 为 170°W ， 165°W,图 中 J1 ， J2 两 条 经线 的 经度 分别 为 170°W ， 165°W,NN LC num PU num CD M NN DEG NN AD VC num PU num,,,,,,,,,,图 中 J1 ， J2 两 条 经线 的 经度 分别 为 170°W ， 165°W,图 中 J1 ， J2 两 条 经线 的 经度 分别 为 170°W ， 165°W,NN LC num PU num CD M NN DEG NN AD VC num PU num,( (IP (NP (DNP (NP (LCP (NP (NN 图)) (LC 中)) (QP (CD J1) (PU ，) (CD J2)) (QP (CD 两) (CLP (M 条))) (NP (NN 经线))) (DEG 的)) (NP (NN 经度))) (VP (ADVP (AD 分别)) (VP (VC 为) (QP (CD 170°W) (PU ，) (CD 165°W))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,16-B,地震发生时的防震措施错误的是	在街上时迅速离开电线杆和围墙，到开阔地躲避,y,,,0,,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 迅速 离开 电线杆 和 围墙 ， 到 开阔地 躲避,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 迅速 离开 电线杆 和 围墙 ， 到 开阔地 躲避,term VV LC DEG NN NN VA DEC VC P NN LC AD VV NN CC NN PU VV NN VV,,,,,,,,,,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 迅速 离开 电线杆 和 围墙 ， 到 开阔地 躲避,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 迅速 离开 电线杆 和 围墙 ， 到 开阔地 躲避,term VV LC DEG NN NN VA DEC VC P VV LC AD VV NN CC NN PU P NR VV,( (IP (NP (DNP (LCP (IP (NP (NN 地震)) (VP (VV 发生))) (LC 时)) (DEG 的)) (NP (NN 防震) (NN 措施))) (NP (CP (IP (VP (VA 错误))) (DEC 的))) (VP (VC 是) (VP (VP (PP (P 在) (LCP (NP (NN 街上)) (LC 时))) (ADVP (AD 迅速)) (VP (VV 离开) (NP (NN 电线杆) (CC 和) (NN 围墙)))) (PU ，) (VP (VV 到) (NP (NN 开阔地)) (IP (VP (VV 躲避))))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,16-B-0,地震发生时的防震措施错误的是	在街上时迅速离开电线杆和围墙,ed-ori,,,0,,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 迅速 离开 电线杆 和 围墙,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 迅速 离开 电线杆 和 围墙,term VV LC DEG NN NN VA DEC VC P NN LC AD VV NN CC NN,,,,,,,,,,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 迅速 离开 电线杆 和 围墙,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 迅速 离开 电线杆 和 围墙,term VV LC DEG NN NN VA DEC VC P VV LC AD VV NN CC NN,( (IP (NP (DNP (LCP (IP (NP (NN 地震)) (VP (VV 发生))) (LC 时)) (DEG 的)) (NP (NN 防震) (NN 措施))) (NP (CP (IP (VP (VA 错误))) (DEC 的))) (VP (VC 是) (IP (VP (PP (P 在) (LCP (NP (NN 街上)) (LC 时))) (ADVP (AD 迅速)) (VP (VV 离开) (NP (NN 电线杆) (CC 和) (NN 围墙))))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,16-B-1,地震发生时的防震措施错误的是	在街上时到开阔地躲避,ed-mod,,,0,,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 到 开阔地 躲避,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 到 开阔地 躲避,term VV LC DEG NN NN VA DEC VC P NN LC VV NN VV,,,,,,,,,,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 到 开阔地 躲避,地震 发生 时 的 防震 措施 错误 的 是 在 街上 时 到 开阔地 躲避,term VV LC DEG NN NN VA DEC VC P VV LC VV NN VV,( (IP (NP (DNP (LCP (IP (NP (NN 地震)) (VP (VV 发生))) (LC 时)) (DEG 的)) (NP (NN 防震) (NN 措施))) (NP (CP (IP (VP (VA 错误))) (DEC 的))) (VP (VC 是) (VP (PP (P 在) (LCP (NP (NN 街上)) (LC 时))) (VP (VP (VV 到) (NP (NN 开阔地))) (VP (VV 躲避)))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,16-C,地震发生时的防震措施错误的是	在商店时躲在结实的柱子旁，屈身蹲下用手护头,y,,,0,,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时 躲在 结实 的 柱子 旁 ， 屈身 蹲下 用 手 护 头,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时 躲在 结实 的 柱子 旁 ， 屈身 蹲下 用 手 护 头,term VV LC DEG NN NN VA DEC VC P NN LC VV VA DEC NN LC PU VV VV VV NN VV NN,,,,,,,,,,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时躲 在 结实 的 柱子 旁 ， 屈身 蹲下 用 手护头,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时躲 在 结实 的 柱子 旁 ， 屈身 蹲下 用 手护头,term VV LC DEG NN NN VA DEC VC P NN LC VV VA DEC NN LC PU VV VV VV NN,( (IP (NP (DNP (LCP (IP (NP (NN 地震)) (VP (VV 发生))) (LC 时)) (DEG 的)) (NP (NN 防震) (NN 措施))) (NP (CP (IP (VP (VA 错误))) (DEC 的))) (VP (VC 是) (VP (PP (P 在) (LCP (NP (CP (IP (VP (LCP (NP (NN 商店)) (LC 时)) (VP (VSB (VV 躲在) (VA 结实))))) (DEC 的)) (NP (NN 柱子))) (LC 旁))) (PU ，) (VP (VP (VCD (VV 屈身) (VV 蹲下))) (VP (VV 用) (NP (NN 手))) (VP (VV 护) (NP (NN 头))))))) )
科大讯飞-地理测试08（北京市朝阳区高三第一学期期末统一考试）,16-C-0,地震发生时的防震措施错误的是	在商店时躲在结实的柱子旁,ed-ori,,,0,,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时 躲在 结实 的 柱子 旁,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时 躲在 结实 的 柱子 旁,term VV LC DEG NN NN VA DEC VC P NN LC VV VA DEC NN LC,,,,,,,,,,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时躲 在 结实 的 柱子 旁,地震 发生 时 的 防震 措施 错误 的 是 在 商店 时躲 在 结实 的 柱子 旁,term VV LC DEG NN NN VA DEC VC P NN LC VV VA DEC NN LC,( (IP (NP (DNP (LCP (IP (NP (NN 地震)) (VP (VV 发生))) (LC 时)) (DEG 的)) (NP (NN 防震) (NN 措施))) (NP (CP (IP (VP (VA 错误))) (DEC 的))) (VP (VC 是) (PP (P 在) (LCP (NP (CP (IP (VP (LCP (NP (NN 商店)) (LC 时)) (VP (VSB (VV 躲在) (VA 结实))))) (DEC 的)) (NP (NN 柱子))) (LC 旁))))) )
